schema_version,generated_at,code_commit_sha,dataset_file_sha256,config_hash,validator_version,status,dataset,context_length,horizon,sampling_seed,requested_rate,selected_train_windows,effective_rate,total_train_windows,nestedness_valid,warnings
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,256,720,42,1.0,3577,1.0,3577,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,96,42,0.0,0,0.0,3945,True,
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,96,42,0.005,19,0.004816223067173638,3945,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,96,42,0.01,39,0.00988593155893536,3945,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,96,42,0.02,78,0.01977186311787072,3945,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,96,42,0.05,197,0.04993662864385298,3945,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,96,42,0.1,394,0.09987325728770596,3945,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,96,42,0.2,789,0.2,3945,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,96,42,0.5,1972,0.49987325728770593,3945,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,96,42,1.0,3945,1.0,3945,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,192,42,0.0,0,0.0,3849,True,
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,192,42,0.005,19,0.004936347103143674,3849,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,192,42,0.01,38,0.009872694206287348,3849,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,192,42,0.02,76,0.019745388412574696,3849,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,192,42,0.05,192,0.04988308651597818,3849,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,192,42,0.1,384,0.09976617303195635,3849,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,192,42,0.2,769,0.19979215380618343,3849,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,192,42,0.5,1924,0.4998700961288646,3849,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,192,42,1.0,3849,1.0,3849,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,336,42,0.0,0,0.0,3705,True,
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,336,42,0.005,18,0.004858299595141701,3705,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,336,42,0.01,37,0.009986504723346829,3705,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,336,42,0.02,74,0.019973009446693658,3705,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,336,42,0.05,185,0.04993252361673414,3705,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,336,42,0.1,370,0.09986504723346828,3705,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,336,42,0.2,741,0.2,3705,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,336,42,0.5,1852,0.4998650472334683,3705,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,336,42,1.0,3705,1.0,3705,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,720,42,0.0,0,0.0,3321,True,
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,720,42,0.005,16,0.004817825956037338,3321,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,720,42,0.01,33,0.00993676603432701,3321,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,720,42,0.02,66,0.01987353206865402,3321,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,720,42,0.05,166,0.04998494429388738,3321,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,720,42,0.1,332,0.09996988858777477,3321,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,720,42,0.2,664,0.19993977717554953,3321,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,720,42,0.5,1660,0.49984944293887384,3321,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,5f3af43dbf1e0d89153f191ce1693951932131cad841e94569381861993c20be,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,Exchange,512,720,42,1.0,3321,1.0,3321,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,96,42,0.0,0,0.0,11184,True,
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,96,42,0.005,55,0.004917739628040057,11184,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,96,42,0.01,111,0.00992489270386266,11184,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,96,42,0.02,223,0.019939198855507868,11184,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,96,42,0.05,559,0.04998211731044349,11184,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,96,42,0.1,1118,0.09996423462088698,11184,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,96,42,0.2,2236,0.19992846924177396,11184,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,96,42,0.5,5592,0.5,11184,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,96,42,1.0,11184,1.0,11184,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,192,42,0.0,0,0.0,11088,True,
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,192,42,0.005,55,0.00496031746031746,11088,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,192,42,0.01,110,0.00992063492063492,11088,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,192,42,0.02,221,0.019931457431457432,11088,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,192,42,0.05,554,0.04996392496392496,11088,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,192,42,0.1,1108,0.09992784992784992,11088,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,192,42,0.2,2217,0.19994588744588745,11088,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,192,42,0.5,5544,0.5,11088,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,192,42,1.0,11088,1.0,11088,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,336,42,0.0,0,0.0,10944,True,
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,336,42,0.005,54,0.004934210526315789,10944,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,336,42,0.01,109,0.009959795321637427,10944,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,336,42,0.02,218,0.019919590643274854,10944,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,336,42,0.05,547,0.04998172514619883,10944,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,336,42,0.1,1094,0.09996345029239766,10944,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,336,42,0.2,2188,0.19992690058479531,10944,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,336,42,0.5,5472,0.5,10944,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,336,42,1.0,10944,1.0,10944,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,720,42,0.0,0,0.0,10560,True,
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,720,42,0.005,52,0.004924242424242424,10560,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,720,42,0.01,105,0.009943181818181818,10560,True,raw_coverage_much_larger_than_window_rate
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,720,42,0.02,211,0.019981060606060606,10560,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,720,42,0.05,528,0.05,10560,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,720,42,0.1,1056,0.1,10560,True,raw_coverage_much_larger_than_window_rate;high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,720,42,0.2,2112,0.2,10560,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,720,42,0.5,5280,0.5,10560,True,high_window_overlap
1.0,2026-09-20T11:53:36.910358+00:00,1f59f317f6bf1128dd89b7e15750d6c629bb719c,7dffc18f7655fcf191fa424b5c720eac888c233e6e639819406f460d4fdf62e3,3369a1508281082433c78fe0083966801b3d7085c521919558dc1265ecbee42f,streaming-long-csv-v1,blocked,ZafNoo,256,720,42,1.0,10560,1.0,10560,True,high_window_overlap
